doc_id,primary_label_id,score,sample_text,annotator_notes
CRI.CLR.MEDIA-3-02,CRI.CLR.MEDIA,3,"CLEVELAND — Correction: A recent article misattributed a quote on policing to Jane Smith. The quote was from a 2018 forum speaker, not Smith.",Adequate but generic; some specifics missing; CTA/evidence may be weak or one is missing.
CRI.CLR.MEDIA-3-03,CRI.CLR.MEDIA,3,"CLEVELAND — Correction: A recent article misattributed a quote on policing to Jane Smith. The quote was from a 2018 forum speaker, not Smith.",Adequate but generic; some specifics missing; CTA/evidence may be weak or one is missing.
CRI.CLR.MEDIA-3-04,CRI.CLR.MEDIA,3,"OH-11 — Correction: A recent article misattributed a quote on policing to Jane Smith. The quote was from a 2018 forum speaker, not Smith.

The campaign has requested an update from the outlet.",Adequate but generic; some specifics missing; CTA/evidence may be weak or one is missing.
CRI.CLR.MEDIA-3-05,CRI.CLR.MEDIA,3,"CLEVELAND — Correction: A recent article misattributed a quote on policing to Jane Smith. The quote was from a 2018 forum speaker, not Smith.

The campaign has requested an update from the outlet.",Adequate but generic; some specifics missing; CTA/evidence may be weak or one is missing.
CRI.CLR.MEDIA-2-01,CRI.CLR.MEDIA,2,CLEVELAND — Correction: A recent article misattributed a quote on policing to Jane Smith.,Vague or disorganized; lacks key details; missing evidence/CTA; tone drifts or includes minor contradictions.
CRI.CLR.MEDIA-2-02,CRI.CLR.MEDIA,2,CLEVELAND — Correction: A recent article misattributed a quote on policing to Jane Smith.,Vague or disorganized; lacks key details; missing evidence/CTA; tone drifts or includes minor contradictions.
CRI.CLR.MEDIA-2-03,CRI.CLR.MEDIA,2,CLEVELAND — Correction: A recent article misattributed a quote on policing to Jane Smith.,Vague or disorganized; lacks key details; missing evidence/CTA; tone drifts or includes minor contradictions.
CRI.CLR.MEDIA-2-04,CRI.CLR.MEDIA,2,CLEVELAND — Correction: A recent article misattributed a quote on policing to Jane Smith.,Vague or disorganized; lacks key details; missing evidence/CTA; tone drifts or includes minor contradictions.
CRI.CLR.MEDIA-2-05,CRI.CLR.MEDIA,2,CLEVELAND — Correction: A recent article misattributed a quote on policing to Jane Smith.,Vague or disorganized; lacks key details; missing evidence/CTA; tone drifts or includes minor contradictions.
CRI.CLR.MEDIA-1-01,CRI.CLR.MEDIA,1,CLEVELAND — Correction: A recent article misattributed a quote on policing to Jane Smith.,Poor quality; misleading or unsupported claims; significant errors; missing core info.
CRI.CLR.MEDIA-1-02,CRI.CLR.MEDIA,1,CLEVELAND — Correction: A recent article misattributed a quote on policing to Jane Smith.,Poor quality; misleading or unsupported claims; significant errors; missing core info.
CRI.CLR.MEDIA-1-03,CRI.CLR.MEDIA,1,CLEVELAND — Correction: A recent article misattributed a quote on policing to Jane Smith.,Poor quality; misleading or unsupported claims; significant errors; missing core info.
CRI.CLR.MEDIA-1-04,CRI.CLR.MEDIA,1,CLEVELAND — Correction: A recent article misattributed a quote on policing to Jane Smith.,Poor quality; misleading or unsupported claims; significant errors; missing core info.
CRI.CLR.MEDIA-1-05,CRI.CLR.MEDIA,1,CLEVELAND — Correction: A recent article misattributed a quote on policing to Jane Smith.,Poor quality; misleading or unsupported claims; significant errors; missing core info.
GRA.VOL.CANV-5-01,GRA.VOL.CANV,5,"OH-11 — Weekend of Action: canvass launch Saturday 10 AM at Fairfax Rec Center; training provided.

Bring comfortable shoes and a charged phone; first-timers welcome.

Sign up: https://janesmithforcongress.org/volunteer/canvass","Clear, specific, well-structured; evidence and CTA included; neutral but persuasive tone; error-free; dates/locations precise."
GRA.VOL.CANV-5-02,GRA.VOL.CANV,5,"OH-11 — Weekend of Action: canvass launch Saturday 10 AM at Fairfax Rec Center; training provided.

Bring comfortable shoes and a charged phone; first-timers welcome.

Sign up: https://janesmithforcongress.org/volunteer/canvass","Clear, specific, well-structured; evidence and CTA included; neutral but persuasive tone; error-free; dates/locations precise."
GRA.VOL.CANV-5-03,GRA.VOL.CANV,5,"CLEVELAND — Weekend of Action: canvass launch Saturday 10 AM at Fairfax Rec Center; training provided.

Bring comfortable shoes and a charged phone; first-timers welcome.

Sign up: https://janesmithforcongress.org/volunteer/canvass","Clear, specific, well-structured; evidence and CTA included; neutral but persuasive tone; error-free; dates/locations precise."
GRA.VOL.CANV-5-04,GRA.VOL.CANV,5,"CLEVELAND — Weekend of Action: canvass launch Saturday 10 AM at Fairfax Rec Center; training provided.

Bring comfortable shoes and a charged phone; first-timers welcome.

Sign up: https://janesmithforcongress.org/volunteer/canvass","Clear, specific, well-structured; evidence and CTA included; neutral but persuasive tone; error-free; dates/locations precise."
GRA.VOL.CANV-5-05,GRA.VOL.CANV,5,"CLEVELAND — Weekend of Action: canvass launch Saturday 10 AM at Fairfax Rec Center; training provided.

Bring comfortable shoes and a charged phone; first-timers welcome.

Sign up: https://janesmithforcongress.org/volunteer/canvass","Clear, specific, well-structured; evidence and CTA included; neutral but persuasive tone; error-free; dates/locations precise."
GRA.VOL.CANV-4-01,GRA.VOL.CANV,4,"CLEVELAND — Weekend of Action: canvass launch Saturday 10 AM at Fairfax Rec Center; training provided.

Bring comfortable shoes and a charged phone; first-timers welcome.

Sign up: https://janesmithforcongress.org/volunteer/canvass",Strong with minor omissions or slight verbosity; evidence present; minor copy edits needed.
GRA.VOL.CANV-4-02,GRA.VOL.CANV,4,"OH-11 — Weekend of Action: canvass launch Saturday 10 AM at Fairfax Rec Center; training provided.

Bring comfortable shoes and a charged phone; first-timers welcome.

Sign up: https://janesmithforcongress.org/volunteer/canvass",Strong with minor omissions or slight verbosity; evidence present; minor copy edits needed.
GRA.VOL.CANV-4-03,GRA.VOL.CANV,4,"CLEVELAND — Weekend of Action: canvass launch Saturday 10 AM at Fairfax Rec Center; training provided.

Bring comfortable shoes and a charged phone; first-timers welcome.

Sign up: https://janesmithforcongress.org/volunteer/canvass",Strong with minor omissions or slight verbosity; evidence present; minor copy edits needed.
GRA.VOL.CANV-4-04,GRA.VOL.CANV,4,"CLEVELAND — Weekend of Action: canvass launch Saturday 10 AM at Fairfax Rec Center; training provided.

Bring comfortable shoes and a charged phone; first-timers welcome.

Sign up: https://janesmithforcongress.org/volunteer/canvass",Strong with minor omissions or slight verbosity; evidence present; minor copy edits needed.
GRA.VOL.CANV-4-05,GRA.VOL.CANV,4,"CLEVELAND — Weekend of Action: canvass launch Saturday 10 AM at Fairfax Rec Center; training provided.

Bring comfortable shoes and a charged phone; first-timers welcome.

Sign up: https://janesmithforcongress.org/volunteer/canvass",Strong with minor omissions or slight verbosity; evidence present; minor copy edits needed.
GRA.VOL.CANV-3-01,GRA.VOL.CANV,3,"CLEVELAND — Weekend of Action: canvass launch Saturday 10 AM at Fairfax Rec Center; training provided.

Sign up: https://janesmithforcongress.org/volunteer/canvass",Adequate but generic; some specifics missing; CTA/evidence may be weak or one is missing.
GRA.VOL.CANV-3-02,GRA.VOL.CANV,3,"CLEVELAND — Weekend of Action: canvass launch Saturday 10 AM at Fairfax Rec Center; training provided.

Sign up: https://janesmithforcongress.org/volunteer/canvass",Adequate but generic; some specifics missing; CTA/evidence may be weak or one is missing.
GRA.VOL.CANV-3-03,GRA.VOL.CANV,3,"OH-11 — Weekend of Action: canvass launch Saturday 10 AM at Fairfax Rec Center; training provided.

Sign up: https://janesmithforcongress.org/volunteer/canvass",Adequate but generic; some specifics missing; CTA/evidence may be weak or one is missing.
GRA.VOL.CANV-3-04,GRA.VOL.CANV,3,"CLEVELAND — Weekend of Action: canvass launch Saturday 10 AM at Fairfax Rec Center; training provided.

Sign up: https://janesmithforcongress.org/volunteer/canvass",Adequate but generic; some specifics missing; CTA/evidence may be weak or one is missing.
GRA.VOL.CANV-3-05,GRA.VOL.CANV,3,"CLEVELAND — Weekend of Action: canvass launch Saturday 10 AM at Fairfax Rec Center; training provided.

Bring comfortable shoes and a charged phone; first-timers welcome.

Sign up: https://janesmithforcongress.org/volunteer/canvass",Adequate but generic; some specifics missing; CTA/evidence may be weak or one is missing.
GRA.VOL.CANV-2-01,GRA.VOL.CANV,2,"CLEVELAND — Weekend of Action: canvass launch Saturday 10 AM at Fairfax Rec Center; training provided.

Sign up: https://janesmithforcongress.org/volunteer/canvass",Vague or disorganized; lacks key details; missing evidence/CTA; tone drifts or includes minor contradictions.
GRA.VOL.CANV-2-02,GRA.VOL.CANV,2,"CLEVELAND — Weekend of Action: canvass launch Saturday 10 AM at Fairfax Rec Center; training provided.

Sign up: https://janesmithforcongress.org/volunteer/canvass",Vague or disorganized; lacks key details; missing evidence/CTA; tone drifts or includes minor contradictions.
GRA.VOL.CANV-2-03,GRA.VOL.CANV,2,"CLEVELAND — Weekend of Action: canvass launch Saturday 10 AM at Fairfax Rec Center; training provided.

Sign up: https://janesmithforcongress.org/volunteer/canvass",Vague or disorganized; lacks key details; missing evidence/CTA; tone drifts or includes minor contradictions.
GRA.VOL.CANV-2-04,GRA.VOL.CANV,2,"CLEVELAND — Weekend of Action: canvass launch Saturday 10 AM at Fairfax Rec Center; training provided.

Sign up: https://janesmithforcongress.org/volunteer/canvass",Vague or disorganized; lacks key details; missing evidence/CTA; tone drifts or includes minor contradictions.
GRA.VOL.CANV-2-05,GRA.VOL.CANV,2,"OH-11 — Weekend of Action: canvass launch Saturday 10 AM at Fairfax Rec Center; training provided.

Sign up: https://janesmithforcongress.org/volunteer/canvass",Vague or disorganized; lacks key details; missing evidence/CTA; tone drifts or includes minor contradictions.
GRA.VOL.CANV-1-01,GRA.VOL.CANV,1,OH-11 — Weekend of Action: canvass launch Saturday 10 AM at Fairfax Rec Center; training provided.,Poor quality; misleading or unsupported claims; significant errors; missing core info.
GRA.VOL.CANV-1-02,GRA.VOL.CANV,1,CLEVELAND — Weekend of Action: canvass launch Saturday 10 AM at Fairfax Rec Center; training provided.,Poor quality; misleading or unsupported claims; significant errors; missing core info.
GRA.VOL.CANV-1-03,GRA.VOL.CANV,1,OH-11 — Weekend of Action: canvass launch Saturday 10 AM at Fairfax Rec Center; training provided.,Poor quality; misleading or unsupported claims; significant errors; missing core info.
GRA.VOL.CANV-1-04,GRA.VOL.CANV,1,CLEVELAND — Weekend of Action: canvass launch Saturday 10 AM at Fairfax Rec Center; training provided.,Poor quality; misleading or unsupported claims; significant errors; missing core info.
GRA.VOL.CANV-1-05,GRA.VOL.CANV,1,OH-11 — Weekend of Action: canvass launch Saturday 10 AM at Fairfax Rec Center; training provided.,Poor quality; misleading or unsupported claims; significant errors; missing core info.
GRA.VOL.PHONE-5-01,GRA.VOL.PHONE,5,"CLEVELAND — Weeknight phonebank 6–8 PM on Zoom; script and training provided.

Help ID supporters and chase ballots.

Shift signup: https://janesmithforcongress.org/volunteer/phonebank","Clear, specific, well-structured; evidence and CTA included; neutral but persuasive tone; error-free; dates/locations precise."
GRA.VOL.PHONE-5-02,GRA.VOL.PHONE,5,"CLEVELAND — Weeknight phonebank 6–8 PM on Zoom; script and training provided.

Help ID supporters and chase ballots.

Shift signup: https://janesmithforcongress.org/volunteer/phonebank","Clear, specific, well-structured; evidence and CTA included; neutral but persuasive tone; error-free; dates/locations precise."
GRA.VOL.PHONE-5-03,GRA.VOL.PHONE,5,"CLEVELAND — Weeknight phonebank 6–8 PM on Zoom; script and training provided.

Help ID supporters and chase ballots.

Shift signup: https://janesmithforcongress.org/volunteer/phonebank","Clear, specific, well-structured; evidence and CTA included; neutral but persuasive tone; error-free; dates/locations precise."
GRA.VOL.PHONE-5-04,GRA.VOL.PHONE,5,"OH-11 — Weeknight phonebank 6–8 PM on Zoom; script and training provided.

Help ID supporters and chase ballots.

Shift signup: https://janesmithforcongress.org/volunteer/phonebank","Clear, specific, well-structured; evidence and CTA included; neutral but persuasive tone; error-free; dates/locations precise."
GRA.VOL.PHONE-5-05,GRA.VOL.PHONE,5,"CLEVELAND — Weeknight phonebank 6–8 PM on Zoom; script and training provided.

Help ID supporters and chase ballots.

Shift signup: https://janesmithforcongress.org/volunteer/phonebank","Clear, specific, well-structured; evidence and CTA included; neutral but persuasive tone; error-free; dates/locations precise."
GRA.VOL.PHONE-4-01,GRA.VOL.PHONE,4,"OH-11 — Weeknight phonebank 6–8 PM on Zoom; script and training provided.

Help ID supporters and chase ballots.

Shift signup: https://janesmithforcongress.org/volunteer/phonebank",Strong with minor omissions or slight verbosity; evidence present; minor copy edits needed.
GRA.VOL.PHONE-4-02,GRA.VOL.PHONE,4,"CLEVELAND — Weeknight phonebank 6–8 PM on Zoom; script and training provided.

Help ID supporters and chase ballots.

Shift signup: https://janesmithforcongress.org/volunteer/phonebank",Strong with minor omissions or slight verbosity; evidence present; minor copy edits needed.
GRA.VOL.PHONE-4-03,GRA.VOL.PHONE,4,"CLEVELAND — Weeknight phonebank 6–8 PM on Zoom; script and training provided.

Help ID supporters and chase ballots.

Shift signup: https://janesmithforcongress.org/volunteer/phonebank",Strong with minor omissions or slight verbosity; evidence present; minor copy edits needed.
GRA.VOL.PHONE-4-04,GRA.VOL.PHONE,4,"CLEVELAND — Weeknight phonebank 6–8 PM on Zoom; script and training provided.

Help ID supporters and chase ballots.

Shift signup: https://janesmithforcongress.org/volunteer/phonebank",Strong with minor omissions or slight verbosity; evidence present; minor copy edits needed.
GRA.VOL.PHONE-4-05,GRA.VOL.PHONE,4,"CLEVELAND — Weeknight phonebank 6–8 PM on Zoom; script and training provided.

Help ID supporters and chase ballots.

Shift signup: https://janesmithforcongress.org/volunteer/phonebank",Strong with minor omissions or slight verbosity; evidence present; minor copy edits needed.
GRA.VOL.PHONE-3-01,GRA.VOL.PHONE,3,"CLEVELAND — Weeknight phonebank 6–8 PM on Zoom; script and training provided.

Shift signup: https://janesmithforcongress.org/volunteer/phonebank",Adequate but generic; some specifics missing; CTA/evidence may be weak or one is missing.
GRA.VOL.PHONE-3-02,GRA.VOL.PHONE,3,"OH-11 — Weeknight phonebank 6–8 PM on Zoom; script and training provided.

Help ID supporters and chase ballots.

Shift signup: https://janesmithforcongress.org/volunteer/phonebank",Adequate but generic; some specifics missing; CTA/evidence may be weak or one is missing.
GRA.VOL.PHONE-3-03,GRA.VOL.PHONE,3,"OH-11 — Weeknight phonebank 6–8 PM on Zoom; script and training provided.

Help ID supporters and chase ballots.

Shift signup: https://janesmithforcongress.org/volunteer/phonebank",Adequate but generic; some specifics missing; CTA/evidence may be weak or one is missing.
GRA.VOL.PHONE-3-04,GRA.VOL.PHONE,3,"CLEVELAND — Weeknight phonebank 6–8 PM on Zoom; script and training provided.

Shift signup: https://janesmithforcongress.org/volunteer/phonebank",Adequate but generic; some specifics missing; CTA/evidence may be weak or one is missing.
GRA.VOL.PHONE-3-05,GRA.VOL.PHONE,3,"CLEVELAND — Weeknight phonebank 6–8 PM on Zoom; script and training provided.

Help ID supporters and chase ballots.

Shift signup: https://janesmithforcongress.org/volunteer/phonebank",Adequate but generic; some specifics missing; CTA/evidence may be weak or one is missing.
GRA.VOL.PHONE-2-01,GRA.VOL.PHONE,2,"OH-11 — Weeknight phonebank 6–8 PM on Zoom; script and training provided.

Shift signup: https://janesmithforcongress.org/volunteer/phonebank",Vague or disorganized; lacks key details; missing evidence/CTA; tone drifts or includes minor contradictions.
GRA.VOL.PHONE-2-02,GRA.VOL.PHONE,2,"CLEVELAND — Weeknight phonebank 6–8 PM on Zoom; script and training provided.

Shift signup: https://janesmithforcongress.org/volunteer/phonebank",Vague or disorganized; lacks key details; missing evidence/CTA; tone drifts or includes minor contradictions.
GRA.VOL.PHONE-2-03,GRA.VOL.PHONE,2,"CLEVELAND — Weeknight phonebank 6–8 PM on Zoom; script and training provided.

Shift signup: https://janesmithforcongress.org/volunteer/phonebank",Vague or disorganized; lacks key details; missing evidence/CTA; tone drifts or includes minor contradictions.
GRA.VOL.PHONE-2-04,GRA.VOL.PHONE,2,"CLEVELAND — Weeknight phonebank 6–8 PM on Zoom; script and training provided.

Shift signup: https://janesmithforcongress.org/volunteer/phonebank",Vague or disorganized; lacks key details; missing evidence/CTA; tone drifts or includes minor contradictions.
GRA.VOL.PHONE-2-05,GRA.VOL.PHONE,2,"CLEVELAND — Weeknight phonebank 6–8 PM on Zoom; script and training provided.

Shift signup: https://janesmithforcongress.org/volunteer/phonebank",Vague or disorganized; lacks key details; missing evidence/CTA; tone drifts or includes minor contradictions.
GRA.VOL.PHONE-1-01,GRA.VOL.PHONE,1,OH-11 — Weeknight phonebank 6–8 PM on Zoom; script and training provided.,Poor quality; misleading or unsupported claims; significant errors; missing core info.
GRA.VOL.PHONE-1-02,GRA.VOL.PHONE,1,CLEVELAND — Weeknight phonebank 6–8 PM on Zoom; script and training provided.,Poor quality; misleading or unsupported claims; significant errors; missing core info.
GRA.VOL.PHONE-1-03,GRA.VOL.PHONE,1,CLEVELAND — Weeknight phonebank 6–8 PM on Zoom; script and training provided.,Poor quality; misleading or unsupported claims; significant errors; missing core info.
GRA.VOL.PHONE-1-04,GRA.VOL.PHONE,1,CLEVELAND — Weeknight phonebank 6–8 PM on Zoom; script and training provided.,Poor quality; misleading or unsupported claims; significant errors; missing core info.
GRA.VOL.PHONE-1-05,GRA.VOL.PHONE,1,OH-11 — Weeknight phonebank 6–8 PM on Zoom; script and training provided.,Poor quality; misleading or unsupported claims; significant errors; missing core info.
OPS.POLL.INT-5-01,OPS.POLL.INT,5,"CLEVELAND — Internal poll (n=612 LV, MOE±4%, Sept 27–29) shows Smith 49%, Doe 45%.

Toplines and methodology PDF available on our research page.","Clear, specific, well-structured; evidence and CTA included; neutral but persuasive tone; error-free; dates/locations precise."
OPS.POLL.INT-5-02,OPS.POLL.INT,5,"CLEVELAND — Internal poll (n=612 LV, MOE±4%, Sept 27–29) shows Smith 49%, Doe 45%.

Toplines and methodology PDF available on our research page.","Clear, specific, well-structured; evidence and CTA included; neutral but persuasive tone; error-free; dates/locations precise."
OPS.POLL.INT-5-03,OPS.POLL.INT,5,"CLEVELAND — Internal poll (n=612 LV, MOE±4%, Sept 27–29) shows Smith 49%, Doe 45%.

Toplines and methodology PDF available on our research page.","Clear, specific, well-structured; evidence and CTA included; neutral but persuasive tone; error-free; dates/locations precise."
OPS.POLL.INT-5-04,OPS.POLL.INT,5,"CLEVELAND — Internal poll (n=612 LV, MOE±4%, Sept 27–29) shows Smith 49%, Doe 45%.

Toplines and methodology PDF available on our research page.","Clear, specific, well-structured; evidence and CTA included; neutral but persuasive tone; error-free; dates/locations precise."
OPS.POLL.INT-5-05,OPS.POLL.INT,5,"CLEVELAND — Internal poll (n=612 LV, MOE±4%, Sept 27–29) shows Smith 49%, Doe 45%.

Toplines and methodology PDF available on our research page.","Clear, specific, well-structured; evidence and CTA included; neutral but persuasive tone; error-free; dates/locations precise."
OPS.POLL.INT-4-01,OPS.POLL.INT,4,"CLEVELAND — Internal poll (n=612 LV, MOE±4%, Sept 27–29) shows Smith 49%, Doe 45%.

Toplines and methodology PDF available on our research page.",Strong with minor omissions or slight verbosity; evidence present; minor copy edits needed.
OPS.POLL.INT-4-02,OPS.POLL.INT,4,"CLEVELAND — Internal poll (n=612 LV, MOE±4%, Sept 27–29) shows Smith 49%, Doe 45%.

Toplines and methodology PDF available on our research page.",Strong with minor omissions or slight verbosity; evidence present; minor copy edits needed.
OPS.POLL.INT-4-03,OPS.POLL.INT,4,"CLEVELAND — Internal poll (n=612 LV, MOE±4%, Sept 27–29) shows Smith 49%, Doe 45%.

Toplines and methodology PDF available on our research page.",Strong with minor omissions or slight verbosity; evidence present; minor copy edits needed.
OPS.POLL.INT-4-04,OPS.POLL.INT,4,"CLEVELAND — Internal poll (n=612 LV, MOE±4%, Sept 27–29) shows Smith 49%, Doe 45%.

Toplines and methodology PDF available on our research page.",Strong with minor omissions or slight verbosity; evidence present; minor copy edits needed.
OPS.POLL.INT-4-05,OPS.POLL.INT,4,"CLEVELAND — Internal poll (n=612 LV, MOE±4%, Sept 27–29) shows Smith 49%, Doe 45%.

Toplines and methodology PDF available on our research page.",Strong with minor omissions or slight verbosity; evidence present; minor copy edits needed.
OPS.POLL.INT-3-01,OPS.POLL.INT,3,"CLEVELAND — Internal poll (n=612 LV, MOE±4%, Sept 27–29) shows Smith 49%, Doe 45%.

Toplines and methodology PDF available on our research page.",Adequate but generic; some specifics missing; CTA/evidence may be weak or one is missing.
OPS.POLL.INT-3-02,OPS.POLL.INT,3,"CLEVELAND — Internal poll (n=612 LV, MOE±4%, Sept 27–29) shows Smith 49%, Doe 45%.

Toplines and methodology PDF available on our research page.",Adequate but generic; some specifics missing; CTA/evidence may be weak or one is missing.
OPS.POLL.INT-3-03,OPS.POLL.INT,3,"CLEVELAND — Internal poll (n=612 LV, MOE±4%, Sept 27–29) shows Smith 49%, Doe 45%.

Toplines and methodology PDF available on our research page.",Adequate but generic; some specifics missing; CTA/evidence may be weak or one is missing.
OPS.POLL.INT-3-04,OPS.POLL.INT,3,"CLEVELAND — Internal poll (n=612 LV, MOE±4%, Sept 27–29) shows Smith 49%, Doe 45%.

Toplines and methodology PDF available on our research page.",Adequate but generic; some specifics missing; CTA/evidence may be weak or one is missing.
OPS.POLL.INT-3-05,OPS.POLL.INT,3,"CLEVELAND — Internal poll (n=612 LV, MOE±4%, Sept 27–29) shows Smith 49%, Doe 45%.

Toplines and methodology PDF available on our research page.",Adequate but generic; some specifics missing; CTA/evidence may be weak or one is missing.
OPS.POLL.INT-2-01,OPS.POLL.INT,2,"CLEVELAND — Internal poll (n=612 LV, MOE±4%, Sept 27–29) shows Smith 49%, Doe 45%.",Vague or disorganized; lacks key details; missing evidence/CTA; tone drifts or includes minor contradictions.
OPS.POLL.INT-2-02,OPS.POLL.INT,2,"CLEVELAND — Internal poll (n=612 LV, MOE±4%, Sept 27–29) shows Smith 49%, Doe 45%.",Vague or disorganized; lacks key details; missing evidence/CTA; tone drifts or includes minor contradictions.
OPS.POLL.INT-2-03,OPS.POLL.INT,2,"CLEVELAND — Internal poll (n=612 LV, MOE±4%, Sept 27–29) shows Smith 49%, Doe 45%.",Vague or disorganized; lacks key details; missing evidence/CTA; tone drifts or includes minor contradictions.
OPS.POLL.INT-2-04,OPS.POLL.INT,2,"CLEVELAND — Internal poll (n=612 LV, MOE±4%, Sept 27–29) shows Smith 49%, Doe 45%.",Vague or disorganized; lacks key details; missing evidence/CTA; tone drifts or includes minor contradictions.
OPS.POLL.INT-2-05,OPS.POLL.INT,2,"CLEVELAND — Internal poll (n=612 LV, MOE±4%, Sept 27–29) shows Smith 49%, Doe 45%.",Vague or disorganized; lacks key details; missing evidence/CTA; tone drifts or includes minor contradictions.
OPS.POLL.INT-1-01,OPS.POLL.INT,1,"CLEVELAND — Internal poll (n=612 LV, MOE±4%, Sept 27–29) shows Smith 49%, Doe 45%.",Poor quality; misleading or unsupported claims; significant errors; missing core info.
OPS.POLL.INT-1-02,OPS.POLL.INT,1,"CLEVELAND — Internal poll (n=612 LV, MOE±4%, Sept 27–29) shows Smith 49%, Doe 45%.",Poor quality; misleading or unsupported claims; significant errors; missing core info.
OPS.POLL.INT-1-03,OPS.POLL.INT,1,"CLEVELAND — Internal poll (n=612 LV, MOE±4%, Sept 27–29) shows Smith 49%, Doe 45%.",Poor quality; misleading or unsupported claims; significant errors; missing core info.
OPS.POLL.INT-1-04,OPS.POLL.INT,1,"CLEVELAND — Internal poll (n=612 LV, MOE±4%, Sept 27–29) shows Smith 49%, Doe 45%.",Poor quality; misleading or unsupported claims; significant errors; missing core info.
OPS.POLL.INT-1-05,OPS.POLL.INT,1,"CLEVELAND — Internal poll (n=612 LV, MOE±4%, Sept 27–29) shows Smith 49%, Doe 45%.",Poor quality; misleading or unsupported claims; significant errors; missing core info.
OPS.POLL.EXT-5-01,OPS.POLL.EXT,5,"OH-11 — A new public survey from Lakefront Research shows a 3-point race within MOE.

Smith’s lead is strongest among union households and suburban parents.","Clear, specific, well-structured; evidence and CTA included; neutral but persuasive tone; error-free; dates/locations precise."
OPS.POLL.EXT-5-02,OPS.POLL.EXT,5,"CLEVELAND — A new public survey from Lakefront Research shows a 3-point race within MOE.

Smith’s lead is strongest among union households and suburban parents.","Clear, specific, well-structured; evidence and CTA included; neutral but persuasive tone; error-free; dates/locations precise."
OPS.POLL.EXT-5-03,OPS.POLL.EXT,5,"CLEVELAND — A new public survey from Lakefront Research shows a 3-point race within MOE.

Smith’s lead is strongest among union households and suburban parents.","Clear, specific, well-structured; evidence and CTA included; neutral but persuasive tone; error-free; dates/locations precise."
OPS.POLL.EXT-5-04,OPS.POLL.EXT,5,"CLEVELAND — A new public survey from Lakefront Research shows a 3-point race within MOE.

Smith’s lead is strongest among union households and suburban parents.","Clear, specific, well-structured; evidence and CTA included; neutral but persuasive tone; error-free; dates/locations precise."
OPS.POLL.EXT-5-05,OPS.POLL.EXT,5,"CLEVELAND — A new public survey from Lakefront Research shows a 3-point race within MOE.

Smith’s lead is strongest among union households and suburban parents.","Clear, specific, well-structured; evidence and CTA included; neutral but persuasive tone; error-free; dates/locations precise."
OPS.POLL.EXT-4-01,OPS.POLL.EXT,4,"CLEVELAND — A new public survey from Lakefront Research shows a 3-point race within MOE.

Smith’s lead is strongest among union households and suburban parents.",Strong with minor omissions or slight verbosity; evidence present; minor copy edits needed.
OPS.POLL.EXT-4-02,OPS.POLL.EXT,4,"CLEVELAND — A new public survey from Lakefront Research shows a 3-point race within MOE.

Smith’s lead is strongest among union households and suburban parents.",Strong with minor omissions or slight verbosity; evidence present; minor copy edits needed.
OPS.POLL.EXT-4-03,OPS.POLL.EXT,4,"CLEVELAND — A new public survey from Lakefront Research shows a 3-point race within MOE.

Smith’s lead is strongest among union households and suburban parents.",Strong with minor omissions or slight verbosity; evidence present; minor copy edits needed.
OPS.POLL.EXT-4-04,OPS.POLL.EXT,4,"CLEVELAND — A new public survey from Lakefront Research shows a 3-point race within MOE.

Smith’s lead is strongest among union households and suburban parents.",Strong with minor omissions or slight verbosity; evidence present; minor copy edits needed.
OPS.POLL.EXT-4-05,OPS.POLL.EXT,4,"CLEVELAND — A new public survey from Lakefront Research shows a 3-point race within MOE.

Smith’s lead is strongest among union households and suburban parents.",Strong with minor omissions or slight verbosity; evidence present; minor copy edits needed.
OPS.POLL.EXT-3-01,OPS.POLL.EXT,3,OH-11 — A new public survey from Lakefront Research shows a 3-point race within MOE.,Adequate but generic; some specifics missing; CTA/evidence may be weak or one is missing.
OPS.POLL.EXT-3-02,OPS.POLL.EXT,3,"CLEVELAND — A new public survey from Lakefront Research shows a 3-point race within MOE.

Smith’s lead is strongest among union households and suburban parents.",Adequate but generic; some specifics missing; CTA/evidence may be weak or one is missing.
OPS.POLL.EXT-3-03,OPS.POLL.EXT,3,"OH-11 — A new public survey from Lakefront Research shows a 3-point race within MOE.

Smith’s lead is strongest among union households and suburban parents.",Adequate but generic; some specifics missing; CTA/evidence may be weak or one is missing.
OPS.POLL.EXT-3-04,OPS.POLL.EXT,3,OH-11 — A new public survey from Lakefront Research shows a 3-point race within MOE.,Adequate but generic; some specifics missing; CTA/evidence may be weak or one is missing.
OPS.POLL.EXT-3-05,OPS.POLL.EXT,3,"CLEVELAND — A new public survey from Lakefront Research shows a 3-point race within MOE.

Smith’s lead is strongest among union households and suburban parents.",Adequate but generic; some specifics missing; CTA/evidence may be weak or one is missing.
OPS.POLL.EXT-2-01,OPS.POLL.EXT,2,CLEVELAND — A new public survey from Lakefront Research shows a 3-point race within MOE.,Vague or disorganized; lacks key details; missing evidence/CTA; tone drifts or includes minor contradictions.
OPS.POLL.EXT-2-02,OPS.POLL.EXT,2,CLEVELAND — A new public survey from Lakefront Research shows a 3-point race within MOE.,Vague or disorganized; lacks key details; missing evidence/CTA; tone drifts or includes minor contradictions.
OPS.POLL.EXT-2-03,OPS.POLL.EXT,2,OH-11 — A new public survey from Lakefront Research shows a 3-point race within MOE.,Vague or disorganized; lacks key details; missing evidence/CTA; tone drifts or includes minor contradictions.
